statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,description,label,account_age_days,genuine,social_spambot,traditional_spambot
5258,583,367,4525,6,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1,genuine,700,True,False,False
8316,612,1613,648,4,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1335,True,False,False
8991,1048,772,2193,4,1,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,516,True,False,False
2690,261,359,846,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1360,True,False,False
8021,123,102,3465,0,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1368,True,False,False
980,21,27,22,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0,genuine,340,True,False,False
2416,124,161,402,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,genuine,781,True,False,False
193,117,129,110,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1,genuine,925,True,False,False
1774,231,141,2871,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1942,True,False,False
31737,1641,1692,28,9,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2036,True,False,False
3717,255,225,3432,1,1,1,1,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1327,True,False,False
82454,4016,314,46049,44,1,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,973,True,False,False
8485,15,9,28,2,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,331,True,False,False
3659,239,286,1122,2,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2008,True,False,False
21061,248,290,2665,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2251,True,False,False
14676,282,487,2028,4,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0,genuine,1572,True,False,False
12814,218,179,396,16,0,1,1,0,0.0,0.0,1.0,0.0,1.0,1,genuine,2432,True,False,False
17213,636,552,12140,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,1044,True,False,False
12338,703,1643,27,20,1,1,1,1,0.0,0.0,0.0,0.0,1.0,1,genuine,2053,True,False,False
4637,439,587,10270,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,724,True,False,False
9735,401,165,438,6,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,697,True,False,False
5101,146,300,94,5,1,1,1,1,1.0,0.0,0.0,1.0,0.0,0,genuine,1210,True,False,False
63,17,105,20,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,genuine,617,True,False,False
1785,181,216,14,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1855,True,False,False
14197,713,932,1128,9,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1,genuine,659,True,False,False
5223,271,738,2809,3,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1828,True,False,False
27226,3420,1519,8380,181,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,3128,True,False,False
21570,1228,132,8751,14,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0,genuine,917,True,False,False
1114,120,177,1962,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0,genuine,473,True,False,False
110996,525,166,0,41,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,2739,True,False,False
26290,1368,1433,6411,4,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1270,True,False,False
3546,359,306,2140,1,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1109,True,False,False
27764,1052,1505,26920,6,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1596,True,False,False
227,131,322,51,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0,genuine,295,True,False,False
526,224,303,5333,2,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,2074,True,False,False
613,86,197,648,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,433,True,False,False
3416,190,285,3175,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,578,True,False,False
31793,587,434,571,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,981,True,False,False
36119,1061,666,3754,3,0,1,1,0,0.0,0.0,1.0,1.0,1.0,0,genuine,1653,True,False,False
2308,479,652,390,21,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,936,True,False,False
8818,325,1911,9742,10,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2314,True,False,False
10772,830,1048,6816,31,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2305,True,False,False
460,81,345,98,2,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2298,True,False,False
7165,375,368,6634,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2058,True,False,False
81721,231,92,287,1,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2048,True,False,False
5937,148,203,3411,3,0,1,0,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1742,True,False,False
1802,464,457,1171,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,580,True,False,False
3409,228,342,2741,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0,genuine,1892,True,False,False
12208,812,848,7127,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1227,True,False,False
1703,133,215,1287,0,0,1,1,0,0.0,0.0,1.0,0.0,1.0,1,genuine,1994,True,False,False
41598,3577,774,107,19,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1530,True,False,False
46932,533,421,7242,1,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1686,True,False,False
172,116,135,24,4,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2462,True,False,False
3496,321,95,441,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0,genuine,1427,True,False,False
18087,423,152,28,24,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2772,True,False,False
33958,338,946,717,11,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2365,True,False,False
40986,1309,230,7999,2,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1141,True,False,False
290,95,237,45,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,573,True,False,False
1838,106,151,7,1,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2356,True,False,False
1211,24,63,6,6,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1607,True,False,False
18598,1318,722,6637,9,1,1,1,1,0.0,0.0,1.0,0.0,1.0,1,genuine,527,True,False,False
43009,579,663,1944,43,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2786,True,False,False
141,321,316,51,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,505,True,False,False
11843,1019,1223,2649,4,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,751,True,False,False
139,33,40,519,2,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,872,True,False,False
25637,1204,1711,1555,71,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2400,True,False,False
1919,50,90,1015,0,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,485,True,False,False
3635,919,2001,1743,17,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1700,True,False,False
2064,120,969,5,2,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1654,True,False,False
2794,184,314,50,18,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2344,True,False,False
4840,7816,1749,256,290,1,1,1,1,1.0,0.0,0.0,1.0,0.0,1,genuine,2097,True,False,False
62901,12143,166,13747,136,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,genuine,1523,True,False,False
285,72,109,194,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,425,True,False,False
282,93,103,4215,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,651,True,False,False
850,41,112,115,2,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2227,True,False,False
2451,382,365,1675,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,709,True,False,False
7573,552,1836,1777,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1198,True,False,False
7901,879,59,30730,3,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1048,True,False,False
98,14,51,580,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,415,True,False,False
252,32,606,3,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,2252,True,False,False
24494,780,175,7978,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1,genuine,1196,True,False,False
5494,480,303,5614,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,983,True,False,False
23996,1903,790,2811,61,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,1883,True,False,False
5361,261,485,713,3,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2417,True,False,False
4706,346,490,2847,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,0,genuine,1584,True,False,False
4697,391,763,555,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1474,True,False,False
39158,623,529,42,37,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,3220,True,False,False
36045,887,628,2085,12,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2349,True,False,False
42,22,34,23,0,1,1,0,1,1.0,0.0,1.0,1.0,0.0,0,genuine,250,True,False,False
1034,139,472,272,5,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,543,True,False,False
4083,154,107,12030,3,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,684,True,False,False
3537,295,262,7758,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1530,True,False,False
2910,56,68,2445,2,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0,genuine,1224,True,False,False
16991,1051,603,2225,13,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2023,True,False,False
6433,357,341,5881,1,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1502,True,False,False
23001,573,396,7878,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,1516,True,False,False
90601,62370,427,16576,1547,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,3084,True,False,False
4459,794,1463,6552,0,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1122,True,False,False
6962,237,100,3503,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1330,True,False,False
9840,820,588,4612,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1,genuine,608,True,False,False
4540,232,223,1802,1,1,1,0,1,0.0,0.0,1.0,1.0,0.0,0,genuine,569,True,False,False
10485,678,550,1510,5,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1675,True,False,False
5451,1526,1011,3339,10,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1,genuine,360,True,False,False
17113,407,376,21692,1,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1928,True,False,False
9990,484,1977,5302,3,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2143,True,False,False
8310,1192,709,2335,1,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1616,True,False,False
11409,643,364,14401,2,0,1,1,0,0.0,0.0,1.0,0.0,1.0,0,genuine,1015,True,False,False
45825,7065,1822,3804,596,1,1,1,1,0.0,0.0,0.0,0.0,1.0,1,genuine,3235,True,False,False
16031,2674,2841,550,17,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,2108,True,False,False
19140,455,336,7048,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1227,True,False,False
2212,421,488,2120,0,1,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,392,True,False,False
5109,306,679,608,3,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,385,True,False,False
96709,14665,389,15836,195,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,906,True,False,False
24433,2024,1385,9647,9,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1601,True,False,False
44627,5051,454,19312,99,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1970,True,False,False
26208,674,343,3724,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,1614,True,False,False
8441,448,400,3454,1,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1605,True,False,False
272,33,98,25,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0,genuine,2450,True,False,False
19086,371,86,11209,3,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1227,True,False,False
2581,406,401,8443,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,657,True,False,False
18357,1234,442,3766,4,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1273,True,False,False
28629,3750,1093,5892,24,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1,genuine,1234,True,False,False
17093,371,238,46158,17,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1574,True,False,False
19270,1170,1118,3606,1,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1436,True,False,False
1895,71,173,25,3,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2147,True,False,False
741,22,197,170,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,476,True,False,False
16799,765,1995,18796,20,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2291,True,False,False
3331,198,138,6203,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,536,True,False,False
2846,286,432,3847,2,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1064,True,False,False
3967,256,454,1381,7,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2458,True,False,False
7343,1063,79,309,8,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,702,True,False,False
211,65,221,830,0,1,1,0,1,1.0,0.0,0.0,1.0,0.0,0,genuine,548,True,False,False
28605,6291,4741,15887,15,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1707,True,False,False
13069,644,1326,603,14,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,439,True,False,False
1162,19,117,26,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1837,True,False,False
12871,3232,2439,744,1,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,1303,True,False,False
1288,346,316,2887,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,768,True,False,False
3139,1668,57,1527,3,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1177,True,False,False
2799,276,313,2285,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1222,True,False,False
7959,1231,1997,1465,32,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2704,True,False,False
14449,361,278,14448,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,924,True,False,False
15258,1635,1610,2082,3,0,1,1,1,0.0,0.0,1.0,1.0,1.0,0,genuine,689,True,False,False
2698,166,346,142,5,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1,genuine,1533,True,False,False
13,43,155,3,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,2452,True,False,False
8209,562,217,12535,1,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1518,True,False,False
15529,354,290,1762,6,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2190,True,False,False
16755,723,446,21680,5,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1871,True,False,False
199,23,168,11,4,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1,genuine,2472,True,False,False
173,304,1349,851,2,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,550,True,False,False
406,24,28,240,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,231,True,False,False
9961,267,73,881,3,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1463,True,False,False
257,57,224,26,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,1428,True,False,False
21805,453,302,4093,3,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1325,True,False,False
27500,1373,834,274,3,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,893,True,False,False
8863,278,302,582,2,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,774,True,False,False
183431,759,115,94,32,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2003,True,False,False
2454,340,797,96,1,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1535,True,False,False
3076,56,537,363,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1484,True,False,False
251,114,164,185,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,552,True,False,False
358,71,318,28,0,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2091,True,False,False
19585,1294,272,20134,6,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,917,True,False,False
1014,54,52,523,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2098,True,False,False
631,243,76,1,0,1,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,2208,True,False,False
455,135,383,685,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1102,True,False,False
503,41,141,5095,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1138,True,False,False
1748,142,122,241,2,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2335,True,False,False
2857,1885,2064,12051,5,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1901,True,False,False
4278,929,726,4837,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,715,True,False,False
5326,169,847,3595,0,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2349,True,False,False
634,91,81,113,0,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1635,True,False,False
26486,1232,270,16802,14,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1432,True,False,False
37291,864,360,10959,6,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,964,True,False,False
46768,1813,320,43723,5,1,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,524,True,False,False
261,17,13,37,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0,genuine,873,True,False,False
5955,236,124,8134,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0,genuine,2666,True,False,False
60,57,169,7,2,1,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2016,True,False,False
10952,328,292,2480,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,990,True,False,False
7,64,191,8,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,2046,True,False,False
14009,159,182,341,4,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2242,True,False,False
5901,236,298,3731,2,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1,genuine,990,True,False,False
11444,191,247,59,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1899,True,False,False
3852,219,391,1986,0,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1072,True,False,False
18523,1641,153,3103,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1548,True,False,False
62899,321,231,144,4,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1792,True,False,False
4796,1408,1533,3171,4,0,1,0,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1200,True,False,False
12363,476,519,4690,13,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2477,True,False,False
275,756,1885,4,9,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1,genuine,316,True,False,False
249,56,146,372,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1,genuine,291,True,False,False
73443,2844,1861,9562,71,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1797,True,False,False
882,73,87,867,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1,genuine,432,True,False,False
8396,470,480,9197,0,0,1,1,1,0.0,0.0,1.0,0.0,1.0,1,genuine,1476,True,False,False
36721,5650,69,9879,36,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1,genuine,923,True,False,False
333504,986837,1111,1937,4840,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2694,True,False,False
96566,4955,4359,14265,48,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1314,True,False,False
8355,274,142,878,0,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1076,True,False,False
9040,5209,1120,1841,37,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2007,True,False,False
2811,1032,1908,649,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,326,True,False,False
1238,228,378,147,1,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2323,True,False,False
134,17,39,23,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,355,True,False,False
5400,196,333,4376,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1198,True,False,False
947,141,50,567,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0,genuine,1879,True,False,False
7602,2605,2580,63,1,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2261,True,False,False
22251,347,433,495,3,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,2434,True,False,False
49,33,295,1611,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,875,True,False,False
4242,1582,1500,2675,2,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1311,True,False,False
7686,113,255,128,4,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1945,True,False,False
34655,999,908,928,4,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1439,True,False,False
1727,266,386,5055,2,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1426,True,False,False
1249,139,466,38,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1524,True,False,False
2203,490,673,1228,1,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1533,True,False,False
807,38,288,7,1,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1439,True,False,False
10304,127,225,216,2,0,1,1,1,0.0,0.0,1.0,0.0,1.0,1,genuine,2625,True,False,False
3012,88,94,1256,0,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,467,True,False,False
2795,64,221,97,1,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1604,True,False,False
20027,1497,2004,32479,3,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1321,True,False,False
18657,449,302,5993,2,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0,genuine,1586,True,False,False
9747,384,489,6313,2,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1093,True,False,False
531,26,24,5,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0,1,genuine,834,True,False,False
1448,93,500,372,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,1310,True,False,False
23508,276,152,409,2,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,2420,True,False,False
29129,354,243,11995,1,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1360,True,False,False
559,236,207,402,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,1,genuine,969,True,False,False
9927,312,235,5340,5,0,1,0,0,0.0,0.0,1.0,1.0,0.0,1,genuine,912,True,False,False
8507,306,377,12989,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1036,True,False,False
1121,47,125,123,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,genuine,518,True,False,False
6601,187,164,320,4,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1619,True,False,False
15,2,32,100,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,420,True,False,False
3287,2035,1957,95,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,genuine,471,True,False,False
17147,588,1646,10524,1,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1195,True,False,False
8316,2844,326,943,24,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1394,True,False,False
1432,108,105,3786,5,0,1,0,1,0.0,0.0,1.0,1.0,0.0,1,genuine,668,True,False,False
32143,574,631,31826,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,genuine,624,True,False,False
3030,248,352,1399,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,623,True,False,False
21351,411,375,9746,3,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,574,True,False,False
6356,356,818,31,6,0,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2270,True,False,False
6715,152,339,728,2,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1,genuine,1587,True,False,False
2045,252,438,378,4,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1,genuine,2456,True,False,False
19472,2280,801,2,108,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1,genuine,1842,True,False,False
109,122,229,211,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0,genuine,335,True,False,False
14898,502,653,4535,5,0,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1641,True,False,False
92,16,107,28,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1,genuine,684,True,False,False
3298,460,480,1898,4,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,789,True,False,False
157,20,82,254,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,genuine,314,True,False,False
8763,660,157,581,22,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1,genuine,1577,True,False,False
8435,131,78,3012,0,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1,genuine,1320,True,False,False
328,193,378,50,4,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,genuine,1399,True,False,False
20368,510,655,5788,2,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,genuine,1473,True,False,False
4908,299,261,3074,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1099,True,False,False
1479,314,188,1603,3,0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,genuine,1142,True,False,False
541,32,164,364,1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1,genuine,1541,True,False,False
1765,139,300,823,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,1477,True,False,False
434,123,164,655,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0,genuine,714,True,False,False
1251,248,274,17,17,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,genuine,1921,True,False,False
26709,483,539,2646,29,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2131,True,False,False
372,76,36,26,6,0,1,1,1,0.0,0.0,1.0,1.0,0.0,1,genuine,2091,True,False,False
